vessel_id,vessel_type,capacity_tonnes,cargo_load_tonnes,engine_power_kw,speed_knots,distance_nm,wind_speed_knots,wave_height_m,current_speed_knots,weather_condition,fuel_type,fuel_price,fuel_consumed_litres,co2_emission_kg,travel_time_hours,route_id,origin_port,destination_port,deadline_hours
V-09,Ro-Ro Ferry,18000.0,14644.0,19000.0,17.4,890.3,39.9,5.45,1.65,Stormy,Electric,0.42,45515.5,15930.4,48.75,R-SGP-BOM,SGP,BOM,54.9
V-03,Bulk Carrier,75000.0,59420.9,12000.0,13.0,971.4,8.1,0.99,0.14,Calm,MGO,0.671,107178.2,295490.3,74.96,R-PUS-SGP,PUS,SGP,106.8
V-03,Bulk Carrier,75000.0,52300.7,12000.0,14.1,4402.4,5.6,1.07,0.22,Calm,MGO,0.671,537666.2,1482345.7,309.04,R-PAN-SSZ,PAN,SSZ,376.5
V-10,Ro-Ro Ferry,22000.0,19699.5,21000.0,17.2,1851.1,16.3,2.09,1.49,Moderate,Biofuel,0.836,224003.9,226691.9,117.08,R-SUZ-BOM,SUZ,BOM,156.0
V-09,Ro-Ro Ferry,18000.0,14709.5,19000.0,13.8,9717.9,17.1,1.25,0.16,Moderate,Electric,0.42,189884.8,66459.7,696.47,R-SHA-PUS,SHA,PUS,897.0
V-02,Container,85000.0,72570.2,48000.0,19.1,5844.4,8.6,0.93,0.09,Calm,MGO,0.671,1394058.6,3843419.6,304.69,R-RTM-SHA,RTM,SHA,404.4
V-03,Bulk Carrier,75000.0,66213.9,12000.0,10.2,3127.2,9.1,1.06,1.83,Calm,HFO,0.512,196879.0,603827.9,265.69,R-ANR-SHA,ANR,SHA,373.1
V-09,Ro-Ro Ferry,18000.0,15390.8,19000.0,20.7,370.8,17.1,1.33,0.61,Moderate,Electric,0.42,13934.9,4877.2,18.22,R-SUZ-CMB,SUZ,CMB,20.0
V-08,LNG Carrier,80000.0,62208.8,24000.0,16.2,3031.8,16.0,1.85,1.05,Moderate,Biofuel,0.836,787088.1,796533.2,198.32,R-DXB-SGP,DXB,SGP,267.8
V-01,Container,120000.0,112647.0,65000.0,21.0,1800.4,9.4,1.04,0.02,Calm,HFO,0.512,509804.5,1563570.4,85.69,R-RTM-CMB,RTM,CMB,111.4
V-07,LNG Carrier,95000.0,73023.3,28000.0,15.7,1947.0,40.9,4.61,2.19,Stormy,LNG,0.288,962701.5,1191824.5,115.32,R-ANR-BOM,ANR,BOM,133.3
V-06,Oil Tanker,150000.0,136198.4,22000.0,14.4,509.7,15.4,1.41,0.86,Moderate,MGO,0.671,102100.7,281491.6,35.67,R-CMB-LAX,CMB,LAX,46.2
V-02,Container,85000.0,66665.3,48000.0,16.5,5090.4,9.0,0.51,0.63,Calm,MGO,0.671,1060942.2,2925017.6,299.42,R-LAX-PUS,LAX,PUS,359.3
V-07,LNG Carrier,95000.0,86959.1,28000.0,19.3,2083.4,7.9,1.17,0.12,Calm,LNG,0.288,994510.4,1231203.9,107.32,R-RTM-SUZ,RTM,SUZ,141.2
V-03,Bulk Carrier,75000.0,52216.5,12000.0,12.4,3286.3,21.5,3.99,0.67,Rough,MGO,0.671,399169.9,1100511.4,252.62,R-PAN-BOM,PAN,BOM,290.2
V-07,LNG Carrier,95000.0,73795.5,28000.0,16.4,3286.9,7.3,0.72,2.92,Calm,MGO,0.671,725139.6,1999209.9,209.51,R-CMB-PUS,CMB,PUS,275.5
V-10,Ro-Ro Ferry,22000.0,13373.3,21000.0,17.8,2506.8,23.9,3.77,1.07,Rough,MGO,0.671,294027.9,810634.9,138.17,R-LAX-DXB,LAX,DXB,177.7
V-04,Bulk Carrier,60000.0,51052.0,9800.0,14.3,7049.2,5.8,1.15,0.08,Calm,MGO,0.671,999820.4,2756504.8,492.84,R-LAX-CMB,LAX,CMB,550.5
V-07,LNG Carrier,95000.0,64982.4,28000.0,11.9,7808.7,12.2,2.12,0.2,Moderate,Biofuel,0.836,1032035.2,1044419.6,666.62,R-DXB-ANR,DXB,ANR,752.9
V-09,Ro-Ro Ferry,18000.0,15325.9,19000.0,18.7,5223.6,16.1,1.27,0.98,Moderate,MGO,0.671,561894.2,1549142.3,265.78,R-PUS-SSZ,PUS,SSZ,312.5
V-08,LNG Carrier,80000.0,48860.8,24000.0,15.7,2561.6,10.5,2.05,0.29,Moderate,LNG,0.288,827292.8,1024188.5,166.22,R-ANR-SUZ,ANR,SUZ,182.3
V-10,Ro-Ro Ferry,22000.0,11683.7,21000.0,21.3,3344.3,20.3,3.51,0.32,Rough,LNG,0.288,951901.2,1178453.7,156.78,R-SUZ-PUS,SUZ,PUS,193.1
V-04,Bulk Carrier,60000.0,49650.6,9800.0,14.6,1892.2,8.6,0.56,0.89,Calm,Biofuel,0.836,328843.5,332789.6,137.75,R-BOM-ANR,BOM,ANR,151.9
V-08,LNG Carrier,80000.0,52025.9,24000.0,17.7,3227.6,17.0,1.34,0.03,Moderate,Biofuel,0.836,934000.3,945208.3,182.59,R-RTM-SHA,RTM,SHA,199.9
V-04,Bulk Carrier,60000.0,48346.6,9800.0,15.0,364.2,15.2,1.64,0.54,Moderate,Biofuel,0.836,59222.6,59933.3,23.49,R-DXB-RTM,DXB,RTM,27.2
V-06,Oil Tanker,150000.0,112589.7,22000.0,13.3,6638.3,7.0,1.13,0.64,Calm,MGO,0.671,1086046.5,2994230.2,488.24,R-SUZ-DXB,SUZ,DXB,668.0
V-05,Oil Tanker,110000.0,98643.8,16000.0,13.0,2369.8,26.9,2.74,0.51,Rough,LNG,0.288,744909.8,922198.3,178.89,R-CMB-RTM,CMB,RTM,253.7
V-10,Ro-Ro Ferry,22000.0,18311.1,21000.0,17.9,9368.0,12.8,1.41,2.01,Moderate,MGO,0.671,904428.4,2493509.1,480.86,R-SSZ-CMB,SSZ,CMB,671.0
V-02,Container,85000.0,58326.4,48000.0,22.0,9596.7,26.1,2.99,0.22,Rough,MGO,0.671,4027644.2,11104215.1,438.69,R-CMB-DXB,CMB,DXB,627.4
V-03,Bulk Carrier,75000.0,64776.0,12000.0,13.2,10081.7,34.7,5.34,0.37,Stormy,HFO,0.512,1856162.9,5692851.6,779.46,R-SSZ-SUZ,SSZ,SUZ,1062.0
V-06,Oil Tanker,150000.0,115383.2,22000.0,15.9,2919.4,21.4,3.45,0.28,Rough,HFO,0.512,769814.7,2361021.7,186.87,R-CMB-SUZ,CMB,SUZ,270.6
V-10,Ro-Ro Ferry,22000.0,19722.9,21000.0,18.2,3225.7,9.4,0.97,0.55,Calm,MGO,0.671,336304.0,927190.1,174.47,R-CMB-PAN,CMB,PAN,231.7
V-04,Bulk Carrier,60000.0,57114.1,9800.0,11.5,1468.5,16.7,1.44,0.16,Moderate,MGO,0.671,150498.3,414923.8,129.49,R-LAX-PUS,LAX,PUS,175.2
V-05,Oil Tanker,110000.0,81970.8,16000.0,14.8,633.3,6.8,0.77,0.37,Calm,LNG,0.288,189345.0,234409.1,42.62,R-RTM-CMB,RTM,CMB,58.7
V-01,Container,120000.0,100844.0,65000.0,18.2,2986.1,5.1,0.73,0.22,Calm,LNG,0.288,1142157.9,1413991.5,162.56,R-PUS-SUZ,PUS,SUZ,199.9
V-04,Bulk Carrier,60000.0,47420.3,9800.0,13.6,350.3,6.6,0.79,0.54,Calm,Biofuel,0.836,48798.6,49384.2,26.8,R-LAX-DXB,LAX,DXB,33.4
V-02,Container,85000.0,78279.0,48000.0,18.0,10089.1,5.3,1.12,0.2,Calm,HFO,0.512,1991648.3,6108385.3,554.38,R-SUZ-CMB,SUZ,CMB,743.6
V-01,Container,120000.0,51794.4,65000.0,17.7,1399.0,9.7,1.19,0.92,Calm,HFO,0.512,263440.2,807971.1,78.63,R-SUZ-SSZ,SUZ,SSZ,94.6
V-09,Ro-Ro Ferry,18000.0,12894.6,19000.0,20.0,1590.3,13.8,2.41,2.28,Moderate,Electric,0.42,64814.5,22685.1,89.57,R-SGP-ANR,SGP,ANR,121.8
V-02,Container,85000.0,67675.0,48000.0,16.5,2265.2,9.5,0.84,0.31,Calm,HFO,0.512,448647.6,1376002.2,139.63,R-PUS-LAX,PUS,LAX,170.8
V-07,LNG Carrier,95000.0,71316.0,28000.0,14.4,993.9,32.7,6.85,0.2,Stormy,Biofuel,0.836,290266.6,293749.8,69.17,R-RTM-PUS,RTM,PUS,83.1
V-04,Bulk Carrier,60000.0,37061.9,9800.0,15.1,2833.1,11.7,2.43,0.81,Moderate,MGO,0.671,456645.4,1258971.4,195.6,R-SHA-PUS,SHA,PUS,268.5
V-09,Ro-Ro Ferry,18000.0,13857.5,19000.0,18.7,1976.3,21.4,4.17,0.64,Rough,MGO,0.671,283758.0,782320.8,104.67,R-SSZ-SUZ,SSZ,SUZ,113.9
V-10,Ro-Ro Ferry,22000.0,18241.1,21000.0,19.9,687.1,11.2,1.7,1.55,Moderate,MGO,0.671,79776.5,219943.8,32.31,R-ANR-SUZ,ANR,SUZ,40.7
V-07,LNG Carrier,95000.0,76243.2,28000.0,14.0,4347.1,13.8,1.81,0.6,Moderate,LNG,0.288,1127293.5,1395589.4,299.66,R-ANR-SGP,ANR,SGP,401.2
V-09,Ro-Ro Ferry,18000.0,14408.3,19000.0,18.8,423.7,40.0,4.91,0.2,Stormy,Electric,0.42,22307.0,7807.4,22.64,R-SGP-RTM,SGP,RTM,25.4
V-08,LNG Carrier,80000.0,49728.8,24000.0,14.2,1057.2,7.2,0.63,0.77,Calm,Biofuel,0.836,194564.7,196899.5,78.31,R-SHA-PAN,SHA,PAN,102.2
V-05,Oil Tanker,110000.0,91416.0,16000.0,13.2,2962.4,17.0,1.55,0.03,Moderate,LNG,0.288,769011.8,952036.6,224.45,R-PAN-BOM,PAN,BOM,299.6
V-01,Container,120000.0,105208.3,65000.0,21.0,2908.9,10.6,1.71,2.09,Moderate,LNG,0.288,1731204.8,2143231.5,153.07,R-SSZ-ANR,SSZ,ANR,215.9
V-01,Container,120000.0,109590.7,65000.0,17.6,701.7,7.8,0.51,0.78,Calm,HFO,0.512,146002.7,447790.3,40.78,R-RTM-ANR,RTM,ANR,44.8
V-03,Bulk Carrier,75000.0,66290.9,12000.0,12.5,899.3,9.5,0.68,0.1,Calm,HFO,0.512,95304.3,292298.3,72.28,R-CMB-SSZ,CMB,SSZ,79.6
V-08,LNG Carrier,80000.0,55581.4,24000.0,18.5,787.7,17.8,1.97,0.49,Moderate,LNG,0.288,354929.2,439402.3,43.47,R-SUZ-PAN,SUZ,PAN,49.6
V-07,LNG Carrier,95000.0,72657.4,28000.0,17.9,4597.4,6.9,0.84,1.03,Calm,MGO,0.671,1144596.8,3155653.4,272.26,R-SGP-DXB,SGP,DXB,389.5
V-04,Bulk Carrier,60000.0,48581.8,9800.0,13.6,1009.6,7.3,0.96,3.0,Calm,MGO,0.671,153120.5,422153.2,95.04,R-ANR-PAN,ANR,PAN,122.2
V-10,Ro-Ro Ferry,22000.0,20649.3,21000.0,18.8,5036.9,5.4,0.84,0.22,Calm,Biofuel,0.836,622936.3,630411.5,264.82,R-CMB-SUZ,CMB,SUZ,346.7
V-05,Oil Tanker,110000.0,89076.6,16000.0,15.9,8473.3,10.9,1.43,0.57,Moderate,HFO,0.512,1787778.3,5483116.0,529.78,R-ANR-SUZ,ANR,SUZ,741.8
V-05,Oil Tanker,110000.0,91187.2,16000.0,14.1,1422.2,12.2,1.97,0.76,Moderate,HFO,0.512,255155.7,782562.5,104.35,R-CMB-SSZ,CMB,SSZ,150.4
V-06,Oil Tanker,150000.0,83413.2,22000.0,12.4,3102.3,12.5,1.93,1.0,Moderate,HFO,0.512,416299.0,1276789.0,252.56,R-RTM-DXB,RTM,DXB,333.3
V-04,Bulk Carrier,60000.0,39965.8,9800.0,16.8,9867.9,26.1,2.57,0.02,Rough,Biofuel,0.836,2425739.3,2454848.2,587.19,R-SHA-PAN,SHA,PAN,691.3
V-02,Container,85000.0,68804.8,48000.0,17.8,3432.2,7.7,0.78,1.29,Calm,LNG,0.288,1462429.8,1810488.1,206.16,R-SHA-DXB,SHA,DXB,235.1
V-08,LNG Carrier,80000.0,69349.5,24000.0,18.4,6690.7,7.4,0.99,0.19,Calm,Biofuel,0.836,2010174.1,2034296.2,361.16,R-RTM-SUZ,RTM,SUZ,433.8
V-08,LNG Carrier,80000.0,57122.3,24000.0,16.2,6074.4,7.4,1.07,1.9,Calm,Biofuel,0.836,1283611.7,1299015.0,347.0,R-SUZ-SGP,SUZ,SGP,416.2
V-01,Container,120000.0,87869.4,65000.0,17.4,2849.4,24.5,2.51,0.13,Rough,HFO,0.512,734055.0,2251346.7,163.83,R-SGP-DXB,SGP,DXB,226.0
V-03,Bulk Carrier,75000.0,50817.0,12000.0,14.7,326.5,9.7,0.64,0.22,Calm,HFO,0.512,39570.0,121361.2,22.15,R-SGP-ANR,SGP,ANR,32.0
V-03,Bulk Carrier,75000.0,60855.4,12000.0,15.6,1666.5,6.1,1.07,0.77,Calm,MGO,0.671,266717.3,735339.6,107.85,R-LAX-PAN,LAX,PAN,143.4
V-04,Bulk Carrier,60000.0,52718.6,9800.0,14.1,2190.5,19.1,3.29,0.99,Rough,Biofuel,0.836,460170.3,465692.3,164.48,R-PAN-SUZ,PAN,SUZ,183.1
V-05,Oil Tanker,110000.0,98859.0,16000.0,12.4,1535.3,6.3,0.86,0.34,Calm,LNG,0.288,357951.1,443143.5,122.77,R-SHA-DXB,SHA,DXB,144.4
V-04,Bulk Carrier,60000.0,53311.8,9800.0,13.6,1816.2,17.3,2.36,0.72,Moderate,Biofuel,0.836,276489.9,279807.8,139.42,R-PAN-DXB,PAN,DXB,162.3
V-10,Ro-Ro Ferry,22000.0,15324.0,21000.0,16.5,5856.5,17.9,2.25,0.03,Moderate,MGO,0.671,524033.2,1444759.5,354.3,R-CMB-LAX,CMB,LAX,428.0
V-01,Container,120000.0,90338.4,65000.0,18.3,7826.0,15.2,2.25,0.1,Moderate,LNG,0.288,3454945.0,4277221.9,426.52,R-ANR-SUZ,ANR,SUZ,499.3
V-03,Bulk Carrier,75000.0,62608.9,12000.0,14.9,9431.5,6.1,0.68,0.72,Calm,HFO,0.512,1345804.3,4127581.8,648.32,R-ANR-PAN,ANR,PAN,892.1
V-05,Oil Tanker,110000.0,93553.0,16000.0,10.0,2218.3,10.0,0.62,0.33,Calm,LNG,0.288,383361.5,474601.5,218.17,R-SSZ-DXB,SSZ,DXB,245.4
V-08,LNG Carrier,80000.0,56705.6,24000.0,13.0,3691.5,14.9,2.19,0.42,Moderate,LNG,0.288,943668.4,1168261.5,288.55,R-SUZ-PAN,SUZ,PAN,355.6
V-06,Oil Tanker,150000.0,115946.1,22000.0,12.8,1093.9,44.1,6.08,0.02,Stormy,HFO,0.512,305377.7,936593.4,85.56,R-CMB-PAN,CMB,PAN,103.0
V-05,Oil Tanker,110000.0,96926.8,16000.0,12.7,2210.3,7.6,0.98,0.32,Calm,LNG,0.288,538722.0,666937.8,177.64,R-CMB-SGP,CMB,SGP,236.3
V-01,Container,120000.0,95383.1,65000.0,16.5,8976.4,6.9,0.61,0.1,Calm,HFO,0.512,1674896.1,5136906.3,540.75,R-SHA-CMB,SHA,CMB,762.4
V-01,Container,120000.0,95829.4,65000.0,19.3,10171.0,8.2,0.84,0.6,Calm,HFO,0.512,2626428.1,8055255.0,543.07,R-RTM-ANR,RTM,ANR,596.0
V-08,LNG Carrier,80000.0,74383.8,24000.0,15.4,1052.3,16.9,2.24,0.5,Moderate,Biofuel,0.836,243485.9,246407.7,69.29,R-ANR-SHA,ANR,SHA,97.4
V-05,Oil Tanker,110000.0,79228.1,16000.0,11.8,6905.7,7.6,0.86,0.94,Calm,HFO,0.512,760092.1,2331202.5,562.68,R-SHA-SUZ,SHA,SUZ,608.4
V-09,Ro-Ro Ferry,18000.0,16031.2,19000.0,15.3,1154.6,37.5,6.16,0.28,Stormy,Electric,0.42,48911.2,17118.9,75.21,R-CMB-SHA,CMB,SHA,89.8
V-03,Bulk Carrier,75000.0,61087.3,12000.0,15.2,641.4,19.8,3.77,0.31,Rough,MGO,0.671,142861.5,393869.2,42.81,R-CMB-BOM,CMB,BOM,57.3
V-07,LNG Carrier,95000.0,84568.5,28000.0,15.6,1697.1,35.5,5.69,0.03,Stormy,LNG,0.288,956741.9,1184446.5,108.68,R-RTM-CMB,RTM,CMB,122.0
V-07,LNG Carrier,95000.0,83217.2,28000.0,15.3,1787.6,19.3,3.33,0.23,Rough,MGO,0.671,431371.9,1189292.3,115.28,R-SSZ-ANR,SSZ,ANR,143.1
V-09,Ro-Ro Ferry,18000.0,14254.1,19000.0,17.3,1374.9,7.3,0.58,0.35,Calm,MGO,0.671,123018.2,339161.2,80.6,R-SHA-SUZ,SHA,SUZ,108.3
V-02,Container,85000.0,68122.3,48000.0,19.9,6448.6,12.9,2.32,0.26,Moderate,LNG,0.288,2957325.7,3661169.2,328.26,R-CMB-SSZ,CMB,SSZ,416.1
V-08,LNG Carrier,80000.0,53748.6,24000.0,13.5,9471.4,11.8,1.55,0.48,Moderate,Biofuel,0.836,1616612.1,1636011.4,726.11,R-RTM-SSZ,RTM,SSZ,1025.7
V-03,Bulk Carrier,75000.0,62293.2,12000.0,14.6,2504.2,40.5,7.43,1.06,Stormy,HFO,0.512,595643.0,1826837.1,171.13,R-DXB-SUZ,DXB,SUZ,222.2
V-06,Oil Tanker,150000.0,138986.4,22000.0,14.7,4201.1,13.7,2.02,0.24,Moderate,MGO,0.671,930300.6,2564838.8,283.36,R-SHA-SGP,SHA,SGP,399.0
V-05,Oil Tanker,110000.0,79313.5,16000.0,11.6,7042.4,7.9,1.18,0.27,Calm,HFO,0.512,792441.1,2430416.9,606.24,R-LAX-BOM,LAX,BOM,767.5
V-07,LNG Carrier,95000.0,79511.0,28000.0,16.4,9506.6,16.0,1.48,0.01,Moderate,MGO,0.671,2201595.3,6069798.2,580.02,R-ANR-SUZ,ANR,SUZ,698.3
V-07,LNG Carrier,95000.0,85068.7,28000.0,14.9,1173.7,8.2,1.17,0.18,Calm,MGO,0.671,217044.2,598390.9,77.84,R-LAX-ANR,LAX,ANR,94.8
V-08,LNG Carrier,80000.0,56661.2,24000.0,14.2,348.3,12.1,1.71,1.38,Moderate,LNG,0.288,104999.5,129989.4,26.55,R-SGP-CMB,SGP,CMB,32.8
V-01,Container,120000.0,109278.7,65000.0,12.8,9124.7,11.4,1.4,1.05,Moderate,LNG,0.288,2115629.5,2619149.3,666.93,R-CMB-SHA,CMB,SHA,869.7
V-10,Ro-Ro Ferry,22000.0,19482.0,21000.0,19.8,3485.8,8.7,0.66,0.0,Calm,MGO,0.671,421941.6,1163293.0,176.05,R-SGP-SHA,SGP,SHA,247.2
V-03,Bulk Carrier,75000.0,59789.8,12000.0,13.4,1128.1,17.2,1.59,0.05,Moderate,MGO,0.671,144386.1,398072.5,84.48,R-SSZ-PAN,SSZ,PAN,115.4
V-07,LNG Carrier,95000.0,88388.9,28000.0,17.7,9127.9,12.6,2.3,0.52,Moderate,LNG,0.288,3432557.3,4249505.9,528.73,R-SUZ-SGP,SUZ,SGP,755.2
V-07,LNG Carrier,95000.0,70997.1,28000.0,17.2,2976.1,12.9,1.93,0.23,Moderate,Biofuel,0.836,798019.3,807595.5,175.18,R-SHA-RTM,SHA,RTM,240.5
V-02,Container,85000.0,73877.1,48000.0,18.9,2246.5,14.7,1.3,1.91,Moderate,LNG,0.288,923368.3,1143130.0,108.94,R-SUZ-RTM,SUZ,RTM,141.6
V-04,Bulk Carrier,60000.0,45408.0,9800.0,10.0,892.3,15.9,1.26,0.02,Moderate,MGO,0.671,71002.0,195752.5,89.05,R-PAN-CMB,PAN,CMB,118.4
V-01,Container,120000.0,98337.5,65000.0,16.9,1740.3,19.7,4.01,0.64,Rough,LNG,0.288,787084.1,974410.1,102.9,R-SUZ-LAX,SUZ,LAX,143.7
V-08,LNG Carrier,80000.0,63728.3,24000.0,18.1,2098.0,15.6,2.16,0.17,Moderate,Biofuel,0.836,689460.1,697733.6,116.96,R-SGP-PAN,SGP,PAN,158.4
V-10,Ro-Ro Ferry,22000.0,18989.7,21000.0,22.0,4624.3,14.8,2.43,0.07,Moderate,Biofuel,0.836,818814.6,828640.4,209.88,R-BOM-CMB,BOM,CMB,240.0
V-08,LNG Carrier,80000.0,62307.3,24000.0,16.4,2698.2,7.4,1.15,0.52,Calm,LNG,0.288,999057.9,1236833.7,165.92,R-SGP-CMB,SGP,CMB,210.2
V-05,Oil Tanker,110000.0,86745.9,16000.0,14.1,10263.2,17.2,1.24,0.01,Moderate,LNG,0.288,3209118.7,3972889.0,727.68,R-SHA-ANR,SHA,ANR,945.1
V-08,LNG Carrier,80000.0,66991.0,24000.0,17.6,1508.9,22.4,3.13,0.55,Rough,Biofuel,0.836,473655.5,479339.4,83.14,R-BOM-PUS,BOM,PUS,91.3
V-05,Oil Tanker,110000.0,94356.5,16000.0,14.5,1527.4,21.8,4.45,0.28,Rough,LNG,0.288,588269.7,728277.9,105.06,R-SHA-PAN,SHA,PAN,150.2
V-06,Oil Tanker,150000.0,117975.3,22000.0,15.1,1367.7,21.7,4.38,0.07,Rough,MGO,0.671,366051.5,1009204.0,90.34,R-RTM-BOM,RTM,BOM,103.3
V-05,Oil Tanker,110000.0,96883.1,16000.0,13.8,1085.7,21.8,2.57,0.11,Rough,LNG,0.288,402242.2,497975.8,78.91,R-SHA-PAN,SHA,PAN,92.0
V-04,Bulk Carrier,60000.0,51064.6,9800.0,12.5,2660.9,42.4,7.45,1.28,Stormy,Biofuel,0.836,545933.3,552484.5,196.62,R-CMB-SGP,CMB,SGP,254.8
V-01,Container,120000.0,88122.8,65000.0,16.5,8660.6,12.1,2.42,1.16,Moderate,LNG,0.288,3410344.7,4222006.7,556.67,R-SHA-SUZ,SHA,SUZ,778.5
V-08,LNG Carrier,80000.0,55238.1,24000.0,15.1,5110.7,15.9,1.71,0.41,Moderate,LNG,0.288,1466811.5,1815912.6,330.48,R-SSZ-SHA,SSZ,SHA,410.1
V-03,Bulk Carrier,75000.0,68101.1,12000.0,13.7,4188.4,36.4,6.15,0.12,Stormy,HFO,0.512,944432.9,2896575.7,303.98,R-LAX-SSZ,LAX,SSZ,351.4
V-08,LNG Carrier,80000.0,70753.1,24000.0,14.3,4938.4,12.6,1.38,1.13,Moderate,LNG,0.288,1325186.1,1640580.4,320.78,R-SSZ-CMB,SSZ,CMB,368.3
V-03,Bulk Carrier,75000.0,58469.0,12000.0,16.5,1020.3,8.7,1.06,0.07,Calm,MGO,0.671,176060.9,485399.9,61.64,R-LAX-SGP,LAX,SGP,81.0
V-07,LNG Carrier,95000.0,78040.6,28000.0,14.9,3676.3,9.3,1.14,0.14,Calm,MGO,0.671,713324.5,1966635.6,244.47,R-SGP-SHA,SGP,SHA,305.4
V-01,Container,120000.0,103456.8,65000.0,17.7,5494.6,10.3,1.5,0.45,Moderate,HFO,0.512,1216462.0,3730889.0,311.24,R-CMB-PAN,CMB,PAN,398.0
V-01,Container,120000.0,102917.5,65000.0,18.1,10247.3,14.7,1.76,0.22,Moderate,LNG,0.288,4179835.2,5174636.0,560.99,R-SHA-RTM,SHA,RTM,652.3
V-02,Container,85000.0,66560.5,48000.0,17.8,966.6,16.9,2.21,0.98,Moderate,MGO,0.671,240704.8,663623.1,56.39,R-BOM-SSZ,BOM,SSZ,75.3
V-02,Container,85000.0,78216.1,48000.0,15.0,2671.9,38.3,5.72,0.8,Stormy,MGO,0.671,767653.3,2116420.1,185.09,R-LAX-SHA,LAX,SHA,216.5
V-02,Container,85000.0,67571.4,48000.0,16.4,4724.0,27.4,4.37,1.59,Rough,MGO,0.671,1350195.0,3722487.6,311.41,R-SUZ-LAX,SUZ,LAX,395.1
V-01,Container,120000.0,92262.7,65000.0,18.2,875.1,12.0,2.08,0.08,Moderate,LNG,0.288,344471.7,426456.0,47.88,R-SGP-SUZ,SGP,SUZ,67.8
V-09,Ro-Ro Ferry,18000.0,15112.6,19000.0,17.0,7478.8,14.3,1.71,1.01,Moderate,Electric,0.42,243576.9,85251.9,439.7,R-CMB-PUS,CMB,PUS,565.8
V-04,Bulk Carrier,60000.0,52347.9,9800.0,13.4,7133.6,16.0,2.46,0.14,Moderate,Biofuel,0.836,991771.7,1003673.0,527.14,R-PAN-CMB,PAN,CMB,696.6
V-09,Ro-Ro Ferry,18000.0,12714.9,19000.0,22.2,6541.9,23.3,2.57,0.05,Rough,Electric,0.42,357205.1,125021.8,294.23,R-PUS-LAX,PUS,LAX,378.9
V-02,Container,85000.0,60534.5,48000.0,17.6,1248.6,5.8,1.06,1.23,Calm,HFO,0.512,265835.9,815318.7,74.16,R-DXB-PAN,DXB,PAN,104.2
V-03,Bulk Carrier,75000.0,62847.0,12000.0,14.3,2476.0,7.1,0.9,0.34,Calm,MGO,0.671,338518.1,933294.4,172.93,R-PUS-ANR,PUS,ANR,200.4
V-04,Bulk Carrier,60000.0,55660.3,9800.0,16.8,3182.7,9.2,0.9,0.43,Calm,Biofuel,0.836,688771.0,697036.3,187.49,R-SSZ-SUZ,SSZ,SUZ,215.1
V-03,Bulk Carrier,75000.0,56249.4,12000.0,13.2,8834.4,11.5,2.42,1.09,Moderate,MGO,0.671,994611.8,2742144.7,618.27,R-PUS-RTM,PUS,RTM,719.9
V-10,Ro-Ro Ferry,22000.0,19811.7,21000.0,17.8,6285.6,5.9,0.84,0.12,Calm,LNG,0.288,1070122.3,1324811.4,351.04,R-ANR-PUS,ANR,PUS,433.8
V-10,Ro-Ro Ferry,22000.0,18458.7,21000.0,13.9,434.0,20.5,4.07,0.26,Rough,LNG,0.288,59215.1,73308.3,31.52,R-LAX-BOM,LAX,BOM,41.5
V-01,Container,120000.0,111826.2,65000.0,18.0,1176.3,9.4,1.13,0.85,Calm,LNG,0.288,493694.0,611193.2,67.36,R-RTM-ANR,RTM,ANR,88.5
V-07,LNG Carrier,95000.0,79954.3,28000.0,16.4,10241.1,7.3,0.93,0.64,Calm,LNG,0.288,3510114.6,4345521.9,617.77,R-SUZ-SSZ,SUZ,SSZ,697.3
V-02,Container,85000.0,76645.3,48000.0,17.8,2345.6,7.9,1.13,0.14,Calm,MGO,0.671,533445.3,1470708.7,132.04,R-SHA-CMB,SHA,CMB,145.6
V-02,Container,85000.0,65288.8,48000.0,15.5,1066.5,6.9,0.76,0.56,Calm,LNG,0.288,303746.4,376038.0,66.61,R-PUS-SHA,PUS,SHA,92.0
V-02,Container,85000.0,70488.5,48000.0,18.6,5246.4,12.3,1.78,0.49,Moderate,MGO,0.671,1262215.7,3479928.7,277.69,R-SGP-ANR,SGP,ANR,307.3
V-04,Bulk Carrier,60000.0,47026.9,9800.0,17.5,3720.8,16.9,2.14,1.49,Moderate,MGO,0.671,799102.3,2203125.0,217.98,R-BOM-RTM,BOM,RTM,304.7
V-10,Ro-Ro Ferry,22000.0,19473.9,21000.0,20.7,341.3,9.3,0.98,0.56,Calm,Biofuel,0.836,47926.0,48501.1,16.49,R-SHA-SUZ,SHA,SUZ,21.8
V-05,Oil Tanker,110000.0,101172.9,16000.0,14.0,830.2,17.7,2.36,0.1,Moderate,HFO,0.512,149997.3,460041.7,59.51,R-ANR-BOM,ANR,BOM,66.8
V-09,Ro-Ro Ferry,18000.0,15493.4,19000.0,17.2,1172.4,12.4,1.47,0.35,Moderate,Electric,0.42,37212.2,13024.3,69.15,R-PAN-PUS,PAN,PUS,76.7
V-08,LNG Carrier,80000.0,65094.6,24000.0,17.3,2755.0,14.4,1.51,0.31,Moderate,Biofuel,0.836,778751.9,788096.9,161.62,R-BOM-SHA,BOM,SHA,191.0
V-05,Oil Tanker,110000.0,89798.2,16000.0,13.0,4217.4,8.7,0.54,0.31,Calm,LNG,0.288,1099557.8,1361252.6,316.88,R-SGP-SUZ,SGP,SUZ,347.2
